Transaction_ID,Transaction_Date,Credit_Card_ID,Transaction_Value,Transaction_Segment
CTID95737480,29-Aug-16,5814-6146-3149-1775,46495,SEG15
CTID84862419,21-Jan-16,9302-6470-7735-6371,42192,SEG17
CTID39687276,3-Aug-16,4663-3168-7059-6778,11164,SEG12
CTID65250423,20-Apr-16,3623-4506-7311-5151,22442,SEG18
CTID75620898,17-Jun-16,2570-5181-2062-7588,42082,SEG18
CTID22151685,9-Jul-16,8249-2687-5339-2078,14523,SEG15
CTID24477929,6-Sep-16,5010-4875-7956-3628,38917,SEG18
CTID51378118,23-Apr-16,3620-5235-2101-3391,33606,SEG14
CTID70456019,13-Jun-16,9635-4234-8168-7095,13940,SEG11
CTID97997603,27-Apr-16,1629-9566-3285-2123,32150,SEG19
CTID47692119,24-Feb-16,9991-4727-7710-2269,11919,SEG11
CTID38035805,1-Feb-16,4203-1225-4528-2939,46485,SEG25
CTID19999468,4-Mar-16,1749-4777-2532-7766,11189,SEG25
CTID91537050,2-Nov-16,8031-9022-9952-9605,33305,SEG16
CTID11300399,11-Apr-16,5747-7372-2770-2325,44346,SEG23
CTID70303716,26-Apr-16,7966-2894-6066-2530,22878,SEG13
CTID47795186,23-Sep-16,6893-1438-6516-3207,29693,SEG24
CTID43440981,2-Jul-16,2944-6929-3608-9991,34217,SEG21
CTID93261308,7-Jan-16,5960-5753-3689-8262,1970,SEG23
CTID19713443,18-Oct-16,4843-3880-6792-2259,13755,SEG16
CTID46724924,15-Feb-16,7665-2468-6158-3511,16568,SEG25
CTID76277194,23-Mar-16,8794-7936-2566-9238,41569,SEG19
CTID69508977,25-Feb-16,6075-5795-3555-1281,14130,SEG20
CTID52407281,21-Jun-16,3168-6552-9936-1500,24432,SEG23
CTID71852776,4-Apr-16,1652-7516-1273-1992,6171,SEG22
CTID48414853,6-Nov-16,3748-8048-5227-8162,43856,SEG20
CTID29343531,1-Mar-16,5747-7372-2770-2325,43645,SEG19
CTID13246913,17-Jun-16,7665-2468-6158-3511,25491,SEG23
CTID37309143,10-Jun-16,9604-6821-2861-8084,16438,SEG13
CTID34457695,3-Jun-16,4663-3168-7059-6778,5152,SEG23
CTID19038309,7-Apr-16,9627-1907-4419-6606,18928,SEG11
CTID77229722,19-Nov-16,9779-2601-5260-2896,20183,SEG19
CTID96740344,31-Aug-16,3414-4178-9784-9954,20894,SEG13
CTID43710262,30-Sep-16,9162-3465-6654-4891,30645,SEG22
CTID84650296,25-May-16,7586-6475-9618-3909,35327,SEG12
CTID26467241,24-Nov-16,7752-7762-8832-3142,21059,SEG23
CTID11917133,11-Dec-16,3969-9181-6385-4422,25915,SEG23
CTID35514651,29-Aug-16,2911-7555-3093-9231,9180,SEG15
CTID89507844,7-Dec-16,1113-9175-3253-8426,35568,SEG20
CTID12095650,13-Dec-16,6319-3749-2944-6015,2454,SEG12
CTID51720520,19-Apr-16,2595-8621-2855-9119,24921,SEG12
CTID90345308,13-Jan-16,4314-6417-5269-5130,26769,SEG15
CTID13032577,8-Nov-16,4294-8894-4829-7801,33881,SEG13
CTID98173088,10-Jun-16,6071-3874-2856-8755,13013,SEG23
CTID15150280,29-Apr-16,5786-9833-8038-2159,27685,SEG12
CTID62428200,28-Jun-16,9933-8699-5268-4345,20266,SEG14
CTID97066014,5-Apr-16,4803-9564-9708-3189,37850,SEG19
CTID39257707,30-Aug-16,9635-4234-8168-7095,1341,SEG14
CTID38093239,20-Jul-16,7141-7294-3956-4408,14669,SEG14
CTID87061201,31-Jul-16,5283-6135-5709-4452,13347,SEG17
CTID74359708,6-Apr-16,7697-2274-6431-6408,8630,SEG20
CTID21867583,30-Aug-16,4220-2591-3295-3300,11216,SEG18
CTID82682546,21-Aug-16,5556-4557-4566-1540,6801,SEG18
CTID80445307,10-May-16,9302-6470-7735-6371,36803,SEG22
CTID95565130,26-Jun-16,7583-5046-7750-5578,17458,SEG15
CTID38269446,27-Jan-16,5145-7864-6575-8768,43999,SEG16
CTID24226666,28-Oct-16,6286-3397-5051-8445,2275,SEG18
CTID27677978,2-Sep-16,5349-1963-8417-8327,18515,SEG25
CTID26154805,13-Oct-16,7306-7457-8875-3211,46698,SEG18
CTID43509753,22-Oct-16,4040-7464-4000-3447,40109,SEG23
CTID40427723,28-Apr-16,5592-8244-5701-5100,21750,SEG23
CTID45641899,13-Jun-16,8904-2491-3727-6958,21893,SEG24
CTID28239205,6-Jun-16,2463-9055-1240-3878,5125,SEG13
CTID92697501,27-Sep-16,4354-1258-5178-5618,14119,SEG12
CTID60712799,27-Jul-16,6765-2732-8888-1318,7616,SEG21
CTID43268962,22-Jun-16,4819-6940-5506-8061,35579,SEG15
CTID65728991,9-Mar-16,6085-9783-3284-2783,7037,SEG17
CTID63478090,30-Dec-16,8228-6661-8736-2838,5020,SEG16
CTID39528932,24-Sep-16,6319-3749-2944-6015,23548,SEG13
CTID18171189,25-Sep-16,1947-8602-1695-7503,41546,SEG24
CTID38964355,17-Aug-16,4040-7464-4000-3447,36346,SEG23
CTID11662333,26-Jun-16,3594-2190-6052-1265,38212,SEG17
CTID44072878,23-Nov-16,7908-8365-2086-2481,2402,SEG20
CTID17931505,29-Sep-16,9425-1481-6545-6190,34063,SEG23
CTID98276141,19-Aug-16,3439-5404-2739-7517,40007,SEG15
CTID55996147,29-Jun-16,4818-7275-3513-3939,17902,SEG18
CTID36541529,22-Feb-16,8321-8463-7644-8934,12500,SEG22
CTID84998580,15-May-16,1259-5241-3561-1773,19589,SEG16
CTID64449456,8-Jul-16,4991-3814-8016-9048,21629,SEG17
CTID61621983,15-Nov-16,4959-5036-1379-1303,23788,SEG12
CTID50977251,3-Oct-16,5731-9804-7859-1641,23821,SEG18
CTID16243045,8-Aug-16,8159-1257-4706-7544,30777,SEG14
CTID23437423,22-Aug-16,8259-5688-7450-9931,14159,SEG16
CTID70914316,28-Feb-16,8467-5358-5569-3718,47565,SEG23
CTID14156529,22-Apr-16,5957-5032-1448-8189,48234,SEG11
CTID76740310,22-Aug-16,7306-7457-8875-3211,27015,SEG18
CTID16444699,28-Jul-16,1683-2865-3396-4925,31299,SEG22
CTID72714783,14-Feb-16,7697-2274-6431-6408,30283,SEG17
CTID68623929,17-Jun-16,7276-7349-6334-3809,49058,SEG14
CTID15682587,15-Sep-16,6085-9783-3284-2783,18538,SEG14
CTID27432016,8-Feb-16,7837-4036-5999-1672,10215,SEG19
CTID69938913,16-Nov-16,3170-4662-9297-6384,35845,SEG13
CTID31842518,27-Feb-16,3925-8607-7303-7699,36728,SEG15
CTID71997841,23-Feb-16,7908-3850-6633-2606,49070,SEG16
CTID56224624,20-Jan-16,3991-7326-9292-2844,3706,SEG13
CTID21418659,1-Jan-16,9517-7826-1862-6726,25211,SEG21
CTID56275496,31-Jul-16,9542-6082-9630-9970,23787,SEG17
CTID38515359,1-Jun-16,3652-5528-4808-8216,3075,SEG13
CTID38667878,26-Apr-16,5616-5526-4836-1962,46448,SEG21
CTID33553335,27-Nov-16,7214-4915-6387-5429,33213,SEG25
CTID90287173,21-Nov-16,8673-7935-5776-9119,39002,SEG16
CTID77990437,2-Dec-16,9961-2869-2603-3317,48959,SEG18
CTID71385095,21-Mar-16,1909-6288-2284-5317,976,SEG20
CTID54828151,31-Aug-16,2568-8047-9427-1704,8460,SEG18
CTID93346806,25-Nov-16,3440-1978-8156-5313,48875,SEG21
CTID29360880,5-Nov-16,4334-6855-2003-9239,5902,SEG11
CTID46428038,28-Dec-16,5580-3409-5276-9882,17951,SEG15
CTID54412098,27-May-16,4783-2852-8264-4966,24984,SEG11
CTID92100033,21-Sep-16,1187-8674-2708-3972,31846,SEG24
CTID39862288,21-Feb-16,3168-6552-9936-1500,21903,SEG11
CTID50311395,18-Jun-16,6001-5945-4665-4926,32780,SEG21
CTID44815722,15-Aug-16,3671-4079-8067-8622,10193,SEG15
CTID46141843,27-Jul-16,2524-4184-5908-6750,32759,SEG15
CTID21862520,29-Sep-16,7047-9622-9693-9968,229,SEG20
CTID78819835,1-Oct-16,6515-8771-7352-9788,48170,SEG14
CTID59423298,27-Oct-16,7299-3529-7767-1695,44504,SEG23
CTID21507024,27-May-16,3708-8801-1521-8042,45142,SEG15
CTID88382321,7-Nov-16,6399-9536-6027-1857,34146,SEG19
CTID75146834,3-Mar-16,7900-3001-7632-4005,17135,SEG11
CTID14777589,19-Jun-16,6001-5945-4665-4926,12668,SEG23
CTID97749525,7-Feb-16,8793-4049-9771-8176,32466,SEG15
CTID23156505,27-May-16,4139-7870-9436-2923,9829,SEG14
CTID14937845,29-Feb-16,7299-3529-7767-1695,1409,SEG17
CTID84081595,3-Oct-16,5564-7149-9280-5472,43872,SEG21
CTID63163746,4-Oct-16,9027-9319-4091-7718,8425,SEG19
CTID98579409,3-Apr-16,5481-9525-6488-7566,44084,SEG19
CTID34293826,15-Jul-16,5805-3882-2982-9418,4314,SEG14
CTID72943287,24-Jan-16,1127-9633-2269-3119,45514,SEG13
CTID83010039,15-Apr-16,8272-7202-4112-6502,23159,SEG24
CTID55185056,11-Jan-16,9369-6196-2597-1730,268,SEG19
CTID64475305,4-Aug-16,5316-4617-7300-3260,40246,SEG24
CTID32605486,27-May-16,7416-4529-6690-5703,48234,SEG22
CTID52423907,28-Oct-16,9873-6894-5872-1884,11467,SEG17
CTID17535649,23-Feb-16,6286-3397-5051-8445,10313,SEG17
CTID70982016,14-May-16,9999-3058-2698-4238,31798,SEG21
CTID12407245,27-Jun-16,9873-6894-5872-1884,42189,SEG19
CTID62238928,15-Jan-16,6262-7793-5307-8561,2124,SEG19
CTID39156642,23-Jan-16,9497-8994-1281-9719,20417,SEG25
CTID32223743,12-May-16,7697-2274-6431-6408,28486,SEG13
CTID27916829,9-Jan-16,4525-4818-6014-8945,25563,SEG11
CTID71558618,16-Feb-16,6012-7799-2842-7221,10359,SEG11
CTID51344706,14-Jun-16,1546-9786-8388-4937,15801,SEG20
CTID66993184,2-Sep-16,3544-7836-9589-7635,4972,SEG16
CTID24276761,2-Jan-16,1559-8764-1659-4317,19207,SEG16
CTID35117922,30-Dec-16,6343-7134-9888-2361,2927,SEG23
CTID25978730,1-Feb-16,4037-7862-8119-1361,17194,SEG24
CTID47634913,26-May-16,4679-8417-8700-1213,3331,SEG15
CTID37622476,6-Jul-16,2724-3903-7331-7820,42905,SEG13
CTID16664075,25-Mar-16,5689-2440-9593-1931,33344,SEG23
CTID64149502,24-Oct-16,4530-1687-6778-1250,35326,SEG11
CTID35915577,31-Aug-16,5533-2042-7236-9790,26835,SEG15
CTID63705129,20-Jul-16,6015-9255-9994-6771,28989,SEG23
CTID41115316,28-Jan-16,8706-3809-5167-3899,41947,SEG14
CTID77153379,19-Feb-16,4246-1369-3659-8804,27692,SEG18
CTID96963361,13-Feb-16,6415-7043-2998-3377,22849,SEG17
CTID15730685,17-Apr-16,5574-7647-1844-5316,5326,SEG20
CTID59807639,21-Jul-16,5674-3252-5805-3288,16886,SEG16
CTID88342446,21-Apr-16,9542-6082-9630-9970,32930,SEG14
CTID51414444,8-Dec-16,7843-4724-2851-6218,12815,SEG25
CTID55923601,1-Jun-16,1438-6906-2509-8219,31043,SEG19
CTID99374326,28-Mar-16,2535-9251-5633-3656,11844,SEG20
CTID66525160,13-May-16,3001-2844-6540-3608,33243,SEG21
CTID17554574,23-Jun-16,1127-9633-2269-3119,36138,SEG20
CTID42130597,3-Feb-16,4991-3814-8016-9048,11435,SEG23
CTID39687694,18-Aug-16,9425-1481-6545-6190,10558,SEG15
CTID17535452,19-Jul-16,3545-8540-7402-9523,22068,SEG24
CTID33854750,17-Nov-16,3001-2844-6540-3608,7442,SEG23
CTID78003045,1-Aug-16,7811-4511-7664-6960,46165,SEG17
CTID58953592,7-Feb-16,1481-2536-2178-7547,46114,SEG20
CTID70094113,17-Nov-16,9304-8255-4381-2028,2679,SEG23
CTID81592633,12-Feb-16,3810-4783-2207-7703,5436,SEG23
CTID34574410,6-May-16,2017-7197-7814-9950,16082,SEG13
CTID17025484,4-Feb-16,8467-5358-5569-3718,6057,SEG17
CTID17057356,5-Jan-16,2349-2290-6329-3624,47918,SEG24
CTID91261802,9-Jan-16,4663-3168-7059-6778,32627,SEG15
CTID48751841,11-Jan-16,9162-3465-6654-4891,46862,SEG17
CTID28720897,4-Sep-16,2495-1344-4998-6045,18182,SEG15
CTID55169815,10-Dec-16,7908-8365-2086-2481,22812,SEG20
CTID68521984,20-Jul-16,8228-6661-8736-2838,2542,SEG16
CTID25384450,10-Jan-16,7306-7457-8875-3211,35376,SEG12
CTID98948491,20-Nov-16,3167-9604-1650-2605,4117,SEG14
CTID16507021,21-Nov-16,4012-7774-6690-7055,11418,SEG13
CTID66574690,27-Oct-16,2570-5181-2062-7588,48392,SEG17
CTID18471231,25-May-16,7583-5046-7750-5578,13020,SEG16
CTID32726627,6-Dec-16,8685-1513-4751-8018,24052,SEG23
CTID76550379,11-Oct-16,5587-7265-8118-7718,23298,SEG15
CTID24275024,18-Jul-16,2649-6876-7496-4123,31768,SEG14
CTID97042751,13-Sep-16,1350-6303-6190-5958,5995,SEG19
CTID68703309,1-Nov-16,1893-8853-9900-8478,45696,SEG19
CTID55853142,21-Feb-16,9161-8723-1217-5269,34840,SEG21
CTID59031787,28-Jun-16,7290-4771-9163-1291,27346,SEG23
CTID66359160,26-Jun-16,4139-7870-9436-2923,41387,SEG12
CTID21833101,27-Jan-16,4661-5769-5059-2114,20121,SEG15
CTID35463897,31-Oct-16,5616-5526-4836-1962,14741,SEG20
CTID96909942,24-Jan-16,1350-6303-6190-5958,43315,SEG20
CTID90341698,27-Jun-16,5574-7647-1844-5316,6080,SEG23
CTID50822277,10-Jan-16,6085-9783-3284-2783,13638,SEG12
CTID99884614,17-Dec-16,5580-3409-5276-9882,15620,SEG23
CTID19446760,17-May-16,4144-3271-6301-9342,975,SEG22
CTID41554051,19-Oct-16,1616-5911-1676-5466,4929,SEG13
CTID47250837,21-Oct-16,2046-1892-2379-9050,20160,SEG17
CTID30338318,15-Sep-16,8106-9789-1679-2552,1511,SEG19
CTID16487975,25-Aug-16,3991-7326-9292-2844,27234,SEG15
CTID48338941,11-Mar-16,5175-8965-9249-9021,11120,SEG12
CTID46038380,24-Jul-16,6399-9536-6027-1857,41732,SEG22
CTID36345817,10-Apr-16,4563-2673-5152-4847,39692,SEG13
CTID42158939,21-May-16,4610-9984-7768-4610,46668,SEG14
CTID90437034,8-Aug-16,3158-1638-7701-9309,45559,SEG16
CTID15736617,3-Feb-16,3748-8048-5227-8162,3559,SEG14
CTID80132997,4-Jan-16,5591-5619-8809-5454,38188,SEG20
CTID54693172,25-Jun-16,4819-6940-5506-8061,34167,SEG12
CTID26858187,22-Jul-16,2570-5181-2062-7588,37674,SEG12
CTID57061201,12-Sep-16,1259-5241-3561-1773,12988,SEG12
CTID34316307,18-Jan-16,5533-2042-7236-9790,27551,SEG12
CTID55626576,28-Oct-16,5591-5619-8809-5454,3626,SEG14
CTID98102162,8-Jan-16,9558-5469-2562-5608,26021,SEG18
CTID39771215,29-Jan-16,3970-3872-2591-7629,39043,SEG23
CTID49403531,28-Sep-16,4246-1369-3659-8804,39928,SEG18
CTID26308030,7-Jan-16,4427-5380-8182-9668,37387,SEG22
CTID71227096,11-Mar-16,3594-2190-6052-1265,42610,SEG15
CTID44874778,21-Oct-16,9132-7052-6630-5540,22801,SEG20
CTID36459161,24-Apr-16,3914-1379-8974-9157,15490,SEG22
CTID76872634,8-Jul-16,2535-9251-5633-3656,2513,SEG19
CTID28001987,23-Jun-16,3970-3872-2591-7629,26851,SEG12
CTID33665286,7-May-16,3359-9828-1991-2013,42673,SEG17
CTID34572418,16-Apr-16,4819-6940-5506-8061,19684,SEG12
CTID67702138,12-Aug-16,3914-1379-8974-9157,32187,SEG12
CTID44310073,2-Oct-16,2834-5946-1542-4074,37815,SEG16
CTID23090477,4-Feb-16,8321-8463-7644-8934,26818,SEG14
CTID62423817,26-Jan-16,8850-8297-4094-3048,42019,SEG16
CTID14680860,14-May-16,3380-5311-6073-9478,29554,SEG24
CTID60149997,26-Aug-16,9369-6196-2597-1730,28028,SEG19
CTID21179518,12-May-16,1683-2865-3396-4925,26237,SEG14
CTID76196650,25-Apr-16,9558-5469-2562-5608,955,SEG17
CTID69300253,23-Apr-16,9138-8487-6675-4521,30665,SEG17
CTID40220216,27-Mar-16,8918-6235-3308-7862,16742,SEG11
CTID17539998,17-Dec-16,8115-7743-6213-9284,24043,SEG23
CTID53138979,22-May-16,2017-7197-7814-9950,13964,SEG12
CTID60886627,27-Feb-16,4144-3271-6301-9342,19300,SEG14
CTID45104065,29-Feb-16,3362-7342-4639-8164,36911,SEG18
CTID41255816,27-Aug-16,9497-8994-1281-9719,8807,SEG21
CTID31998440,11-Dec-16,2357-9896-6403-5970,15286,SEG22
CTID96202276,6-Jan-16,9304-4488-7872-2868,21883,SEG23
CTID58221219,12-Jan-16,5587-7265-8118-7718,49957,SEG18
CTID11569015,21-Mar-16,4610-9984-7768-4610,29276,SEG23
CTID30521168,27-Mar-16,2017-7197-7814-9950,7041,SEG20
CTID49185618,26-Oct-16,5750-8229-8026-8893,702,SEG20
CTID45305155,7-Mar-16,1693-2036-4352-9386,12371,SEG20
CTID59198893,4-Feb-16,4856-2191-9879-6388,31114,SEG24
CTID26671062,23-Jul-16,4959-5036-1379-1303,39878,SEG18
CTID85348029,25-Jan-16,3168-6552-9936-1500,36990,SEG20
CTID83556535,9-Feb-16,1652-7516-1273-1992,15319,SEG20
CTID62734168,24-Sep-16,7447-6644-5678-8061,21486,SEG11
CTID19381951,16-Jan-16,7416-4529-6690-5703,37670,SEG24
CTID79076947,27-Aug-16,2568-8047-9427-1704,38949,SEG11
CTID13064757,15-Jul-16,6620-4005-4574-6263,27404,SEG22
CTID95468202,17-Aug-16,8499-3007-6025-2772,25444,SEG22
CTID28903426,14-Dec-16,9873-6894-5872-1884,1492,SEG17
CTID57148661,12-Jun-16,6835-6133-8935-6988,31674,SEG22
CTID14969587,2-Oct-16,8376-2481-1705-6329,17113,SEG25
CTID71363294,25-Nov-16,3440-3330-5015-4988,43540,SEG22
CTID88783622,15-Dec-16,9356-9491-6534-8313,24182,SEG23
CTID91301741,15-Oct-16,7504-5906-9389-8905,4181,SEG22
CTID98186197,7-Mar-16,2463-9055-1240-3878,8600,SEG21
CTID68283301,20-Feb-16,8217-2336-2393-6960,47444,SEG24
CTID88794880,9-Aug-16,3671-4079-8067-8622,26516,SEG15
CTID59087163,18-Apr-16,3001-2844-6540-3608,2772,SEG16
CTID13922190,12-Feb-16,5590-1294-8800-2874,33165,SEG22
CTID50502978,4-Sep-16,6429-7684-3108-1910,7980,SEG18
CTID94763470,22-Dec-16,5010-4875-7956-3628,30807,SEG24
CTID28643448,19-Dec-16,3810-4783-2207-7703,35846,SEG22
CTID72643372,22-Aug-16,8757-6814-8721-3839,31489,SEG20
CTID48468488,14-Aug-16,5160-8427-6529-3274,3355,SEG13
CTID35607994,19-Mar-16,1652-7516-1273-1992,27795,SEG15
CTID62717950,25-Jan-16,8582-2422-3251-5767,44987,SEG19
CTID98844403,11-Nov-16,3620-5235-2101-3391,6483,SEG25
CTID67316917,4-Sep-16,8217-2336-2393-6960,31732,SEG16
CTID26172900,26-Mar-16,3405-7202-8402-5988,25582,SEG13
CTID93989680,20-May-16,4027-9234-2261-8201,33116,SEG19
CTID90939014,17-Jan-16,5005-7427-6443-4284,38805,SEG24
CTID74702265,5-Dec-16,3697-6001-4909-5350,41723,SEG12
CTID56734896,15-Jul-16,2077-2389-7798-4862,39875,SEG23
CTID33279993,8-Mar-16,9604-6821-2861-8084,24721,SEG12
CTID21153174,19-Dec-16,9842-5558-3255-3410,9885,SEG17
CTID88845745,25-Feb-16,4783-2852-8264-4966,40104,SEG18
CTID75202231,12-Jun-16,1556-5778-6667-4345,46492,SEG25
CTID80343570,18-Apr-16,5002-6349-2806-2942,8029,SEG25
CTID52715696,18-Aug-16,9304-4488-7872-2868,20200,SEG17
CTID81662528,18-May-16,1235-8656-9164-2644,513,SEG14
CTID79374164,1-Jul-16,4314-6417-5269-5130,6770,SEG14
CTID12157035,9-Aug-16,5251-7364-6702-5590,16839,SEG14
CTID80698959,5-May-16,2893-7786-7528-2338,39592,SEG25
CTID18263197,21-Dec-16,4040-7464-4000-3447,14890,SEG15
CTID82337257,2-May-16,8002-6041-9878-5658,4390,SEG25
CTID98811365,15-May-16,5206-5979-9383-4538,42438,SEG21
CTID78318137,28-Mar-16,3359-9828-1991-2013,30541,SEG13
CTID77738498,21-May-16,5695-2379-4433-2485,1917,SEG16
CTID36297382,21-Nov-16,5962-5634-2696-2739,36122,SEG11
CTID30503702,4-Nov-16,6085-9783-3284-2783,34435,SEG21
CTID46074335,10-Feb-16,9991-4727-7710-2269,40738,SEG18
CTID82828814,6-Apr-16,8069-5321-4131-7493,23029,SEG23
CTID13419411,6-Aug-16,7306-7457-8875-3211,21485,SEG17
CTID90480702,26-Aug-16,6770-3803-2120-3012,44082,SEG23
CTID43320389,5-Jan-16,6785-6309-6247-3002,24052,SEG16
CTID68945832,17-Oct-16,3170-4662-9297-6384,22236,SEG17
CTID52819261,17-Dec-16,3295-6390-4452-7199,11820,SEG22
CTID85289558,8-May-16,5092-6820-3830-6560,6936,SEG23
CTID66266595,15-Jul-16,7199-4140-9327-8875,3506,SEG22
CTID98075412,1-Aug-16,4375-1627-3683-5900,20789,SEG20
CTID32872524,16-Sep-16,9074-3311-4009-9836,18096,SEG19
CTID84499850,31-Mar-16,4937-6752-6970-3163,42271,SEG13
CTID87091026,29-Sep-16,4803-9564-9708-3189,715,SEG22
CTID16147384,14-Jan-16,3196-5064-6247-7113,6850,SEG16
CTID71975358,25-Aug-16,5160-8427-6529-3274,9126,SEG17
CTID19807271,15-Mar-16,6321-2048-7733-8765,18146,SEG25
CTID93024596,30-Jun-16,5747-7372-2770-2325,21377,SEG19
CTID93628854,1-Mar-16,7815-2405-2962-6053,25021,SEG11
CTID51584824,15-Jun-16,5262-2954-4306-9001,26617,SEG25
CTID26260790,16-Jun-16,6415-7043-2998-3377,10379,SEG16
CTID24374967,21-Aug-16,4246-1369-3659-8804,35990,SEG24
CTID83673300,28-Jun-16,1652-7516-1273-1992,21528,SEG12
CTID66251279,18-Jul-16,1519-5130-5810-8539,29798,SEG20
CTID35330679,24-Nov-16,8088-9431-7201-2877,38456,SEG13
CTID63055995,24-Nov-16,5129-6974-6371-2964,44598,SEG17
CTID96625968,28-May-16,8507-1459-7315-8148,47614,SEG25
CTID57167788,29-Mar-16,7725-3576-5626-3317,37922,SEG18
CTID64647911,21-Feb-16,2649-6876-7496-4123,32185,SEG12
CTID96727443,12-Mar-16,8477-4051-5606-6540,4916,SEG20
CTID78650534,8-Nov-16,8069-5321-4131-7493,34892,SEG11
CTID79668184,19-Nov-16,9721-7299-5635-3504,35724,SEG12
CTID65786114,27-Aug-16,7708-8807-7837-8812,10423,SEG11
CTID46165497,3-Dec-16,3380-5311-6073-9478,38400,SEG22
CTID37450604,23-Jul-16,4144-3271-6301-9342,30811,SEG14
CTID54678545,20-Sep-16,3007-2083-4197-9770,36466,SEG12
CTID35756065,7-May-16,2240-2748-8514-4335,14008,SEG22
CTID37874954,4-May-16,4959-5036-1379-1303,4509,SEG16
CTID78385805,28-Jul-16,6197-7150-9163-8287,5188,SEG13
CTID26899130,5-Mar-16,7211-2168-9731-5466,48201,SEG12
CTID23113920,25-Sep-16,1464-1118-5953-6424,22952,SEG15
CTID22196808,27-Jul-16,1817-8543-9660-4802,39257,SEG16
CTID67440529,4-Jun-16,5957-5032-1448-8189,1705,SEG20
CTID80689969,12-Dec-16,4220-2591-3295-3300,41212,SEG11
CTID67866323,24-Aug-16,6492-5655-8241-3530,12861,SEG22
CTID72057819,7-Nov-16,2568-8047-9427-1704,30870,SEG19
CTID13223141,26-Mar-16,3295-6390-4452-7199,10524,SEG11
CTID86710409,30-Nov-16,4783-2852-8264-4966,39511,SEG21
CTID91623330,20-Aug-16,3914-1379-8974-9157,14657,SEG25
CTID72109872,9-Aug-16,5936-1967-4966-6077,24132,SEG16
CTID73115829,9-Jan-16,8052-5734-6162-9591,7508,SEG19
CTID23037705,1-May-16,1259-5241-3561-1773,8410,SEG12
CTID39372630,7-Feb-16,2158-2612-7934-6228,16225,SEG23
CTID79274966,12-Dec-16,7708-8807-7837-8812,30659,SEG25
CTID15953239,8-Jul-16,5894-8042-7318-9450,24122,SEG14
CTID98436344,29-Apr-16,4784-5120-3581-6184,20447,SEG18
CTID14368331,31-Dec-16,5991-4421-8476-3804,47610,SEG20
CTID94983184,13-Mar-16,2570-5181-2062-7588,32843,SEG15
CTID56850861,14-Jul-16,6315-7338-3105-9947,10734,SEG24
CTID97853569,25-May-16,4610-9984-7768-4610,49899,SEG19
CTID77061974,25-May-16,9030-1667-6058-6173,2215,SEG21
CTID79461785,14-May-16,8138-6235-7062-6142,12216,SEG18
CTID97487477,21-Jul-16,3970-3872-2591-7629,42576,SEG14
CTID80124593,29-Apr-16,5811-4353-3490-5513,15493,SEG25
CTID11996373,7-Mar-16,7234-6377-8525-5139,8333,SEG13
CTID66191168,4-Sep-16,7908-8365-2086-2481,27347,SEG22
CTID80538008,31-Aug-16,5960-5753-3689-8262,11063,SEG23
CTID15520180,26-Sep-16,3168-6552-9936-1500,18843,SEG24
CTID54087854,2-May-16,9356-9491-6534-8313,8800,SEG20
CTID50851716,8-Oct-16,7725-3576-5626-3317,42433,SEG11
CTID68182533,7-Aug-16,8217-2336-2393-6960,30750,SEG20
CTID45019695,23-Nov-16,5002-6349-2806-2942,26972,SEG13
CTID13776122,17-Jun-16,8614-1547-9524-8444,26156,SEG18
CTID38354282,1-Aug-16,5540-8588-7666-7798,14417,SEG11
CTID76339811,6-Nov-16,4037-7862-8119-1361,20308,SEG11
CTID49419347,5-Mar-16,8578-3662-1951-5720,20307,SEG15
CTID96908838,7-Jul-16,2264-2870-6785-2725,9207,SEG18
CTID37789211,8-Oct-16,7447-6644-5678-8061,18455,SEG22
CTID30493932,20-Mar-16,2868-5606-5152-5706,17496,SEG17
CTID83533607,12-Jul-16,8839-9467-3960-3997,29792,SEG20
CTID46569874,29-Aug-16,8052-5734-6162-9591,24467,SEG12
CTID72435869,17-Apr-16,6547-1222-2350-2503,35715,SEG12
CTID68177624,4-Sep-16,9497-8994-1281-9719,4238,SEG19
CTID58286140,9-Nov-16,9961-2869-2603-3317,27569,SEG20
CTID49239407,15-Jan-16,3440-3330-5015-4988,44110,SEG11
CTID85404370,18-May-16,4525-4818-6014-8945,25705,SEG18
CTID88132523,6-Jul-16,3168-6552-9936-1500,31656,SEG19
CTID26541756,9-Aug-16,4220-2591-3295-3300,38733,SEG18
CTID41761455,23-Jun-16,4856-2191-9879-6388,29993,SEG14
CTID34047050,28-Jul-16,5145-7864-6575-8768,43975,SEG21
CTID52454414,6-Oct-16,6620-4005-4574-6263,8742,SEG16
CTID96127651,16-Jun-16,3697-6001-4909-5350,20511,SEG25
CTID72209874,26-Nov-16,9360-2827-9359-7064,1188,SEG11
CTID48525253,6-Jan-16,6239-8641-8524-9441,12887,SEG25
CTID46293196,5-Dec-16,7164-1323-2737-4112,11757,SEG12
CTID32181179,13-Feb-16,3158-1638-7701-9309,33881,SEG20
CTID71846601,20-Feb-16,3226-1711-7076-2949,39419,SEG11
CTID64161357,26-Oct-16,4040-7464-4000-3447,902,SEG12
CTID76603122,24-Aug-16,6244-6800-1680-7174,44071,SEG18
CTID17685779,24-Feb-16,7665-2468-6158-3511,2649,SEG21
CTID21513403,8-Dec-16,8066-8437-2479-2481,1578,SEG23
CTID87229193,26-Dec-16,5993-5660-3442-6277,35916,SEG17
CTID38963773,23-Feb-16,2570-5181-2062-7588,4891,SEG24
